step,loss
140,0.3102542757987976
141,0.33290040493011475
142,0.70876145362854
143,1.1117393970489502
144,0.8232889175415039
145,0.3531227111816406
146,1.1001300811767578
147,0.5217872858047485
148,0.6526666879653931
149,0.6679596304893494
150,0.40041011571884155
151,0.1919630467891693
152,1.082357406616211
153,0.2346251904964447
154,0.46957501769065857
155,0.7810289263725281
156,0.5438808798789978
157,0.3436157703399658
158,0.333434134721756
159,0.3796166181564331
160,0.762617290019989
161,0.47446221113204956
162,0.4831753373146057
163,0.5211779475212097
164,0.654428243637085
165,0.5173131823539734
166,0.99870765209198
167,0.5382535457611084
168,0.6542347073554993
169,0.3971572518348694
170,0.4206305146217346
171,0.8264043927192688
172,0.48716890811920166
173,0.5459626913070679
174,0.749024510383606
175,0.3891690969467163
176,0.9964877367019653
177,1.1596250534057617
178,0.73607337474823
179,0.3461934030056
180,1.1098843812942505
181,1.110775351524353
182,0.42195144295692444
183,1.5341408252716064
184,1.4321000576019287
185,1.166780710220337
186,0.9418864250183105
187,0.6435261368751526
188,1.8496935367584229
189,1.8221094608306885
190,1.0192515850067139
191,0.9673250317573547
192,1.535656213760376
193,1.468780279159546
194,1.5288221836090088
195,2.4818572998046875
196,1.2837085723876953
197,2.2428576946258545
198,0.5998683571815491
199,2.2346832752227783
200,1.7082767486572266
201,1.5686780214309692
202,2.463252305984497
203,1.2418802976608276
204,1.3854063749313354
205,1.5587018728256226
206,4.145131587982178
207,1.932762861251831
208,0.9772543907165527
209,3.0608410835266113
210,3.1231281757354736
211,5.744985580444336
212,1.9726829528808594
213,2.379784345626831
214,1.2577571868896484
215,1.4691054821014404
216,2.468498706817627
217,2.470977783203125
218,3.0592470169067383
219,0.8978685140609741
220,1.4767448902130127
221,3.3345460891723633
222,2.0195364952087402
223,3.1376070976257324
224,1.6279420852661133
225,1.5521352291107178
226,1.2468074560165405
227,0.9847526550292969
228,1.5753159523010254
229,2.70851993560791
230,0.45780712366104126
231,1.2028188705444336
232,1.485015869140625
233,0.9398610591888428
234,1.833256483078003
235,2.7557902336120605
236,2.555389165878296
237,0.6403099894523621
238,1.7381378412246704
239,1.459412932395935
240,1.967132329940796
241,0.8997827768325806
242,0.9935755133628845
243,1.6933741569519043
244,2.184921979904175
245,2.344440221786499
246,2.2310938835144043
247,0.7180020213127136
248,2.872558832168579
249,1.7474981546401978
250,0.5680918097496033
251,1.3788502216339111
252,2.4449052810668945
253,1.9575371742248535
254,1.0902345180511475
255,1.4650533199310303
256,3.3131306171417236
257,1.813369631767273
258,2.207956552505493
259,1.3989098072052002
260,0.8775444626808167
261,1.3696296215057373
262,0.6635276675224304
263,2.124951124191284
264,2.599055767059326
265,2.2562665939331055
266,1.6555615663528442
267,2.0186767578125
268,1.3659497499465942
269,0.9323846101760864
270,2.2649102210998535
271,2.0065202713012695
272,0.9274983406066895
273,1.2684637308120728
274,1.7784948348999023
275,1.7432353496551514
276,2.7035558223724365
277,1.2491164207458496
278,2.531745672225952
279,2.3000361919403076
280,3.509312629699707
281,1.9473909139633179
282,3.3465163707733154
283,6.168325901031494
284,4.285436630249023
285,7.285621643066406
286,2.259037971496582
287,4.621271133422852
288,5.7718095779418945
289,8.122011184692383
290,14.5521879196167
291,7.972093105316162
292,2.779869556427002
293,4.99441385269165
294,5.183684349060059
295,6.3465776443481445
296,3.9817957878112793
297,1.4486896991729736
298,6.182284355163574
299,6.087096214294434
300,3.832864761352539
301,3.836017608642578
302,2.6077370643615723
303,2.2942566871643066
304,3.963259696960449
305,6.000017166137695
306,4.004945755004883
307,1.668999195098877
308,2.9596712589263916
309,4.287878513336182
310,3.5788819789886475
311,5.012383937835693
312,2.44869327545166
313,8.258988380432129
314,8.455889701843262
315,6.822667121887207
316,3.5845909118652344
317,7.308835506439209
318,4.384270191192627
319,5.874592304229736
320,6.554543972015381
321,5.811276435852051
322,3.2127254009246826
323,5.568647861480713
324,4.98154354095459
325,6.564314842224121
326,3.8777737617492676
327,4.364199638366699
328,14.416565895080566
329,4.117183685302734
330,6.109322547912598
331,4.065629482269287
332,5.525588512420654
333,5.231064319610596
334,6.082071304321289
335,4.770895957946777
336,1.1757904291152954
337,6.615942001342773
338,6.3108930587768555
339,3.8804941177368164
340,3.9351139068603516
341,7.294848442077637
342,12.512811660766602
343,5.014152526855469
344,8.568902015686035
345,7.318681716918945
346,8.283190727233887
347,5.527544021606445
348,9.714993476867676
349,4.485794544219971
350,4.716249465942383
351,4.829893112182617
352,9.090546607971191
353,10.936582565307617
354,14.561162948608398
355,7.704312801361084
356,6.058308124542236
357,8.009652137756348
358,17.93294334411621
359,15.525751113891602
360,10.588052749633789
361,10.370870590209961
362,6.384571075439453
363,5.188458442687988
364,8.839540481567383
365,12.962419509887695
366,8.206052780151367
367,14.578422546386719
368,8.687278747558594
369,20.87969207763672
370,11.666341781616211
371,18.713176727294922
372,6.538694381713867
373,9.888813018798828
374,6.973188877105713
375,11.005912780761719
376,15.259031295776367
377,6.805030345916748
378,8.671640396118164
379,24.14033317565918
380,9.69318962097168
381,17.9234561920166
382,9.962626457214355
383,19.166711807250977
384,13.664436340332031
385,6.666601657867432
386,11.726419448852539
387,12.81612777709961
388,30.173542022705078
389,3.606581211090088
390,13.062538146972656
391,14.107495307922363
392,8.975244522094727
393,13.838387489318848
394,6.8722639083862305
395,11.003528594970703
396,9.422567367553711
397,13.21584701538086
398,16.811073303222656
399,26.920156478881836
400,20.42153549194336
401,8.507219314575195
402,5.772781848907471
403,22.459735870361328
404,19.766794204711914
405,11.620562553405762
406,13.199614524841309
407,13.61000919342041
408,7.578402519226074
409,16.1451473236084
410,19.119840621948242
411,13.006645202636719
412,16.302644729614258
413,16.14143943786621
414,6.0370893478393555
415,10.171958923339844
416,8.41048526763916
417,11.974924087524414
418,13.692111015319824
419,14.195353507995605
420,10.259237289428711
421,17.39629554748535
422,19.499656677246094
423,11.739051818847656
424,9.406566619873047
425,8.8353271484375
426,17.557376861572266
427,5.427750587463379
428,7.2647294998168945
429,11.910028457641602
430,13.317347526550293
431,13.535612106323242
432,9.824934005737305
433,18.19268035888672
434,17.55657196044922
435,19.59503746032715
436,10.275379180908203
437,15.552204132080078
438,8.867562294006348
439,20.351909637451172
440,12.45337963104248
441,11.69766902923584
442,16.289749145507812
443,18.812997817993164
444,4.416690826416016
445,18.256324768066406
446,14.361322402954102
447,16.11749267578125
448,18.557615280151367
449,13.98648452758789
450,10.518439292907715
451,12.549715995788574
452,14.435176849365234
453,7.474722862243652
454,16.482004165649414
455,5.1005859375
456,12.495355606079102
457,7.651577472686768
458,10.042743682861328
459,11.6961030960083
460,8.576106071472168
461,10.387578010559082
462,22.7158145904541
463,9.681137084960938
464,11.237878799438477
465,21.273967742919922
466,10.984345436096191
467,16.723159790039062
468,11.878135681152344
469,22.537107467651367
470,14.851384162902832
471,3.0231215953826904
472,9.882803916931152
473,20.107683181762695
474,15.325319290161133
475,3.399994373321533
476,9.09630298614502
477,7.141282558441162
478,30.395771026611328
479,20.10053062438965
480,11.405821800231934
481,11.36037540435791
482,10.420173645019531
483,21.9837703704834
484,13.060630798339844
485,11.699118614196777
486,9.395955085754395
487,15.657175064086914
488,10.2185697555542
489,9.864648818969727
490,19.76956558227539
491,13.353555679321289
492,16.701478958129883
493,21.537548065185547
494,21.20508575439453
495,13.187786102294922
496,10.9791841506958
497,12.55787181854248
498,19.240638732910156
499,16.597381591796875
500,3.9433443546295166
501,7.752418518066406
502,23.779518127441406
503,10.618918418884277
504,11.718893051147461
505,7.063180923461914
506,5.847299575805664
507,9.738409996032715
508,10.867862701416016
509,4.486204147338867
510,12.682427406311035
511,16.334125518798828
512,16.525466918945312
513,5.454643726348877
514,6.864593505859375
515,6.172106742858887
516,5.966024398803711
517,5.179561614990234
518,3.840176820755005
519,12.787288665771484
520,10.544456481933594
521,17.05704116821289
522,10.049821853637695
523,20.929975509643555
524,8.520513534545898
525,10.073145866394043
526,11.448802947998047
527,5.033583641052246
528,12.857751846313477
529,7.148431301116943
530,13.995914459228516
531,7.779959678649902
532,7.479185581207275
533,7.378617286682129
534,10.695550918579102
535,5.468249320983887
536,18.741701126098633
537,23.78382110595703
538,12.383373260498047
539,15.334095001220703
540,6.2989325523376465
541,14.011592864990234
542,12.985660552978516
543,11.518240928649902
544,15.886839866638184
545,6.887687683105469
546,6.578910827636719
547,9.812002182006836
548,10.967695236206055
549,4.828877925872803
550,10.739140510559082
551,12.501079559326172
552,15.657798767089844
553,10.528874397277832
554,7.996379375457764
555,6.747364521026611
556,11.487117767333984
557,5.578989028930664
558,10.469597816467285
559,6.525921821594238
560,8.233956336975098
561,8.402634620666504
562,8.556716918945312
563,5.751077651977539
564,4.881927967071533
565,11.870920181274414
566,11.070561408996582
567,16.70827865600586
568,12.686037063598633
569,10.593811988830566
570,17.19801902770996
571,24.26873016357422
572,20.777332305908203
573,8.293968200683594
574,22.986074447631836
575,20.282930374145508
576,25.409896850585938
577,17.287731170654297
578,20.147628784179688
579,11.488591194152832
580,10.702437400817871
581,17.42571449279785
582,29.45760726928711
583,14.703981399536133
584,15.38638687133789
585,9.627080917358398
586,10.922832489013672
587,20.8530330657959
588,26.090654373168945
589,16.840635299682617
590,8.767374038696289
591,13.145940780639648
592,14.684206008911133
593,14.72886848449707
594,11.873125076293945
595,11.1273193359375
596,15.076526641845703
597,13.046680450439453
598,14.341289520263672
599,21.437450408935547
600,16.300579071044922
601,13.042308807373047
602,9.901203155517578
603,11.581761360168457
604,23.700777053833008
605,11.157145500183105
606,12.114319801330566
607,11.315862655639648
608,20.890003204345703
609,18.8727970123291
610,12.50058364868164
611,13.592741966247559
612,21.601776123046875
613,16.0875244140625
614,16.210433959960938
615,17.779163360595703
616,14.848943710327148
617,12.8297700881958
618,36.9351692199707
619,19.135059356689453
620,14.447555541992188
621,18.607261657714844
622,8.64651107788086
623,11.541410446166992
624,12.94658088684082
625,13.571269989013672
626,20.476638793945312
627,10.50108528137207
628,23.44032096862793
629,18.857200622558594
630,34.5252685546875
631,13.1028470993042
632,22.069496154785156
633,29.11565399169922
634,23.71332550048828
635,23.92312240600586
636,42.045082092285156
637,31.945690155029297
638,26.29788589477539
639,22.571184158325195
640,52.47358322143555
641,32.43980407714844
642,34.422447204589844
643,42.694183349609375
644,42.377906799316406
645,43.74140167236328
646,40.72092819213867
647,38.634952545166016
648,53.12681198120117
649,60.08158493041992
650,18.347827911376953
651,25.524948120117188
652,26.993349075317383
653,23.127580642700195
654,30.97607421875
655,27.70993423461914
656,25.157344818115234
657,18.278160095214844
658,27.136960983276367
659,7.812250137329102
660,22.73488998413086
661,8.839312553405762
662,19.214279174804688
663,25.659122467041016
664,21.162065505981445
665,19.209171295166016
666,23.92313575744629
667,35.085845947265625
668,16.197566986083984
669,30.730628967285156
670,19.467124938964844
671,26.388065338134766
672,19.372352600097656
673,33.027671813964844
674,31.94357681274414
675,35.79399490356445
676,25.288341522216797
677,12.012248992919922
678,20.32509994506836
679,32.12038803100586
680,27.6357364654541
681,27.590896606445312
682,18.920597076416016
683,22.481412887573242
684,11.776277542114258
685,19.338735580444336
686,14.56944465637207
687,12.490447998046875
688,22.529815673828125
689,26.646886825561523
690,13.477208137512207
691,15.177366256713867
692,20.988157272338867
693,10.429293632507324
694,27.073135375976562
695,27.03411102294922
696,27.989456176757812
697,17.98137664794922
698,30.37249755859375
699,18.76675796508789
700,34.88707733154297
701,30.613059997558594
702,44.5489616394043
703,44.77117919921875
704,48.94190979003906
705,33.02395248413086
706,31.245677947998047
707,41.113121032714844
708,37.72772979736328
709,34.848365783691406
710,46.128578186035156
711,27.956058502197266
712,31.689300537109375
713,36.6319580078125
714,51.303436279296875
715,27.549240112304688
716,27.16466522216797
717,36.94808578491211
718,65.43159484863281
719,45.29047393798828
720,57.7370491027832
721,38.92022705078125
722,34.99687957763672
723,27.79909896850586
724,40.910728454589844
725,52.74964904785156
726,30.71346092224121
727,64.87957000732422
728,54.094303131103516
729,41.46907043457031
730,11.182978630065918
731,20.49103546142578
732,41.273162841796875
733,50.777198791503906
734,67.3715591430664
735,45.12401580810547
736,31.284751892089844
737,19.36496353149414
738,29.07537841796875
739,22.214561462402344
740,27.779136657714844
741,36.93321990966797
742,19.484203338623047
743,15.48754596710205
744,29.210636138916016
745,10.734783172607422
746,14.100113868713379
747,30.836666107177734
748,36.198204040527344
749,18.0567684173584
750,26.36989974975586
751,12.660730361938477
752,30.736133575439453
753,30.18083953857422
754,30.522777557373047
755,20.678550720214844
756,24.17897605895996
757,21.26270294189453
758,11.892754554748535
759,24.15184783935547
760,22.021026611328125
761,26.454015731811523
762,33.4350700378418
763,20.830101013183594
764,24.793821334838867
765,37.7589225769043
766,31.277355194091797
767,22.18765640258789
768,22.08729362487793
769,19.31244659423828
770,28.759944915771484
771,27.70531463623047
772,34.21725845336914
773,31.950538635253906
774,35.32866668701172
775,33.40899658203125
776,34.2395133972168
777,36.833316802978516
778,23.491243362426758
779,24.261247634887695
780,40.181724548339844
781,35.19410705566406
782,40.712249755859375
783,33.325408935546875
784,38.211143493652344
785,38.47187805175781
786,28.96581268310547
787,55.25839614868164
788,35.64686965942383
789,37.63996124267578
790,36.08778381347656
791,37.587894439697266
792,29.61705780029297
793,37.87126541137695
794,19.636436462402344
795,27.678577423095703
796,32.38205337524414
797,42.47747039794922
798,28.35031509399414
799,33.38587951660156
800,37.97321701049805
801,27.57754898071289
802,30.268978118896484
803,42.34374237060547
804,22.769020080566406
805,29.543697357177734
806,29.028038024902344
807,27.557601928710938
808,32.2877082824707
809,26.431072235107422
810,35.5728874206543
811,24.601917266845703
812,31.901090621948242
813,50.4520378112793
814,39.22682571411133
815,23.957666397094727
816,39.557701110839844
817,32.02408981323242
818,35.82185363769531
819,38.24542999267578
820,38.9891242980957
821,29.078927993774414
822,25.9646053314209
823,38.85007858276367
824,28.621158599853516
825,36.78790283203125
826,27.931976318359375
827,28.453893661499023
828,24.02351188659668
829,32.69075393676758
830,19.01158905029297
831,22.069637298583984
832,27.487741470336914
833,37.645015716552734
834,25.447647094726562
835,31.240589141845703
836,34.99134063720703
837,38.602333068847656
838,36.009437561035156
839,28.076704025268555
840,23.302425384521484
841,30.396547317504883
842,42.816776275634766
843,24.200048446655273
844,46.10609436035156
845,40.500648498535156
846,26.753398895263672
847,24.506202697753906
848,26.412324905395508
849,30.847497940063477
850,26.748355865478516
851,40.14255905151367
852,26.946704864501953
853,35.97481155395508
854,24.320011138916016
855,28.971200942993164
856,25.878515243530273
857,45.47330093383789
858,24.340314865112305
859,30.211700439453125
860,20.437808990478516
861,30.585784912109375
862,32.3956184387207
863,32.93653869628906
864,50.70680236816406
865,29.50251007080078
866,28.433815002441406
867,18.016494750976562
868,34.13282012939453
869,44.773773193359375
870,34.37465286254883
871,54.53387451171875
872,34.07633972167969
873,35.03724670410156
874,40.11407470703125
875,35.040313720703125
876,38.85978698730469
877,32.815345764160156
878,32.41092300415039
879,25.72522735595703
880,58.58019256591797
881,27.825944900512695
882,32.966976165771484
883,24.04788589477539
884,32.960205078125
885,27.584787368774414
886,26.476491928100586
887,32.957672119140625
888,38.10528564453125
889,43.85698318481445
890,27.611888885498047
891,24.505949020385742
892,24.00713539123535
893,30.77670669555664
894,30.885570526123047
895,33.607261657714844
896,32.714866638183594
897,32.7209587097168
898,39.51678466796875
899,35.11509704589844
900,23.62751007080078
901,45.47722625732422
902,29.740676879882812
903,28.00516128540039
904,39.98878479003906
905,46.74899673461914
906,37.532745361328125
907,40.698333740234375
908,33.92842102050781
909,35.103858947753906
910,31.680801391601562
911,38.64994430541992
912,36.239784240722656
913,24.69927406311035
914,31.98207664489746
915,41.38694763183594
916,37.77024841308594
917,35.413360595703125
918,25.68981170654297
919,40.33766555786133
920,29.286802291870117
921,31.13461685180664
922,39.03944396972656
923,51.571083068847656
924,54.758689880371094
925,32.663917541503906
926,58.02666473388672
927,50.71358108520508
928,31.251056671142578
929,37.358665466308594
930,64.01834106445312
931,53.94141387939453
932,45.40961837768555
933,36.94562530517578
934,22.043418884277344
935,53.163902282714844
936,42.5879020690918
937,51.513858795166016
938,33.348602294921875
939,30.73137092590332
940,31.877992630004883
941,34.55810546875
942,37.4729118347168
943,26.477783203125
944,29.468820571899414
945,26.81815528869629
946,31.348058700561523
947,34.316585540771484
948,29.948200225830078
949,28.958309173583984
950,31.443878173828125
951,26.480667114257812
952,30.51947784423828
953,38.72173309326172
954,40.321754455566406
955,22.061702728271484
956,33.666107177734375
957,46.56328582763672
958,35.36884689331055
959,31.428924560546875
960,20.985116958618164
961,20.174531936645508
962,33.673892974853516
963,34.247344970703125
964,32.48090744018555
965,36.593597412109375
966,35.52465057373047
967,34.64419937133789
968,23.054311752319336
969,27.592815399169922
970,34.04473114013672
971,51.749961853027344
972,36.654991149902344
973,36.698387145996094
974,31.095291137695312
975,31.16716194152832
976,39.656856536865234
977,36.67583084106445
978,35.557003021240234
979,33.203514099121094
980,40.348934173583984
981,22.863677978515625
982,22.545320510864258
983,29.83892059326172
984,24.08004379272461
985,38.00304412841797
986,24.203243255615234
987,29.870628356933594
988,19.5030574798584
989,24.33113670349121
990,21.84744644165039
991,23.984466552734375
992,31.49532699584961
993,158.23255920410156
994,29.152904510498047
995,40.79979705810547
996,43.02727127075195
997,19.604623794555664
998,21.951475143432617
999,25.274667739868164
1000,44.186641693115234
1001,65.03536987304688
1002,47.14591598510742
1003,45.748348236083984
1004,178.08358764648438
1005,52.03028869628906
1006,28.80197525024414
1007,56.56448745727539
1008,68.38290405273438
1009,39.620140075683594
1010,42.326881408691406
1011,34.2904052734375
1012,41.3258056640625
1013,41.025203704833984
1014,36.084434509277344
1015,35.03584289550781
1016,23.83624267578125
1017,32.67094802856445
1018,33.110450744628906
1019,59.1712532043457
1020,36.09794235229492
1021,26.54146957397461
1022,50.30382537841797
1023,52.33671569824219
1024,34.2369499206543
1025,32.24137496948242
1026,21.210294723510742
1027,32.79317092895508
1028,52.695838928222656
1029,50.855857849121094
1030,47.850975036621094
1031,50.86315155029297
1032,37.843685150146484
1033,44.05531692504883
1034,39.53382873535156
1035,42.06090545654297
1036,51.57719802856445
1037,16.426250457763672
1038,15.588266372680664
1039,36.55021667480469
1040,38.589317321777344
1041,78.5761489868164
1042,48.916404724121094
1043,58.60556411743164
1044,32.72822189331055
1045,20.577960968017578
1046,40.38143539428711
1047,37.91608428955078
1048,44.499671936035156
1049,25.73392105102539
1050,27.170141220092773
1051,39.1025390625
1052,26.309255599975586
1053,26.464208602905273
1054,41.548709869384766
1055,21.820877075195312
1056,38.79533004760742
1057,30.186878204345703
1058,33.85625076293945
1059,33.74517822265625
1060,59.827632904052734
1061,41.71864700317383
1062,34.37953186035156
1063,27.83081817626953
1064,26.34547233581543
1065,16.824134826660156
1066,30.513830184936523
1067,161.2420654296875
1068,52.88787078857422
1069,41.38136291503906
1070,42.5431022644043
1071,29.90890121459961
1072,35.20643997192383
1073,47.903038024902344
1074,45.03290939331055
1075,38.112831115722656
1076,31.497249603271484
1077,34.32025909423828
1078,34.808837890625
1079,27.34051513671875
1080,29.129940032958984
1081,36.20735549926758
1082,46.19349670410156
1083,35.51129150390625
1084,34.82368850708008
1085,31.18010902404785
1086,42.68961715698242
1087,45.52641296386719
1088,53.07243347167969
1089,43.31531524658203
1090,43.6354866027832
1091,24.16741180419922
1092,11.62456226348877
1093,38.862152099609375
1094,30.841175079345703
1095,61.2208251953125
1096,41.05841827392578
1097,153.79652404785156
1098,17.942119598388672
1099,31.439510345458984
1100,26.112377166748047
1101,24.16560173034668
1102,42.071136474609375
1103,32.024574279785156
1104,39.79439163208008
1105,25.152904510498047
1106,25.949504852294922
1107,18.396648406982422
1108,36.93208312988281
1109,37.91188430786133
1110,43.339149475097656
1111,22.821224212646484
1112,25.030227661132812
1113,32.398826599121094
1114,37.58470153808594
1115,27.382740020751953
1116,21.358997344970703
1117,27.685148239135742
1118,45.10450744628906
1119,34.90830993652344
1120,34.95930099487305
1121,37.46018981933594
1122,18.011455535888672
1123,22.740798950195312
1124,28.656702041625977
1125,27.89169692993164
1126,38.3889045715332
1127,19.040666580200195
1128,28.130691528320312
1129,23.186241149902344
1130,30.289371490478516
1131,32.231422424316406
1132,41.73153305053711
1133,44.40083694458008
1134,46.56272506713867
1135,39.4836311340332
1136,21.0892276763916
1137,24.814027786254883
1138,26.017019271850586
1139,20.875030517578125
1140,23.368289947509766
1141,27.461463928222656
1142,21.56102752685547
1143,143.4510498046875
1144,27.261211395263672
1145,16.227806091308594
1146,22.816452026367188
1147,24.212997436523438
1148,34.780670166015625
1149,22.480571746826172
1150,27.790918350219727
1151,11.239842414855957
1152,22.92053985595703
1153,18.978954315185547
1154,15.385377883911133
1155,23.530014038085938
1156,35.65701675415039
1157,21.77861785888672
1158,29.539627075195312
1159,20.780147552490234
1160,24.316715240478516
1161,20.685544967651367
1162,31.300865173339844
1163,158.05857849121094
1164,30.237911224365234
1165,24.97098731994629
1166,18.395641326904297
1167,25.620187759399414
1168,53.73365783691406
1169,26.314456939697266
1170,150.22605895996094
1171,16.976133346557617
1172,33.10736846923828
1173,38.802879333496094
1174,14.125347137451172
1175,33.584964752197266
1176,44.69636535644531
1177,33.00322723388672
1178,33.32071304321289
1179,39.97004318237305
1180,21.183208465576172
1181,17.07604217529297
1182,33.28157424926758
1183,32.224815368652344
1184,22.933631896972656
1185,21.093795776367188
1186,27.386756896972656
1187,21.56068229675293
1188,20.18344497680664
1189,15.947267532348633
1190,20.139955520629883
1191,28.810998916625977
1192,22.9585018157959
1193,30.814796447753906
1194,29.52545166015625
1195,12.092412948608398
1196,18.84954071044922
1197,148.9344024658203
1198,26.614089965820312
1199,17.180700302124023
1200,22.456005096435547
1201,25.031261444091797
1202,25.711589813232422
1203,16.281391143798828
1204,22.454978942871094
1205,30.49882698059082
1206,22.13621711730957
1207,24.014108657836914
1208,27.896106719970703
1209,162.2280731201172
1210,29.611465454101562
1211,26.17475700378418
1212,18.747825622558594
1213,31.26866340637207
1214,16.354690551757812
1215,41.14990234375
1216,26.957294464111328
1217,46.17820739746094
1218,28.347129821777344
1219,30.11151695251465
1220,27.058528900146484
1221,29.326038360595703
1222,25.551515579223633
1223,25.12792205810547
1224,38.12443923950195
1225,9.435702323913574
1226,24.13458824157715
1227,22.045644760131836
1228,28.373493194580078
1229,55.22716522216797
1230,23.06614875793457
1231,144.61373901367188
1232,42.55451583862305
1233,24.247947692871094
1234,30.533767700195312
1235,35.02851104736328
1236,28.24332046508789
1237,22.489822387695312
1238,23.726696014404297
1239,33.68729782104492
1240,22.073101043701172
1241,23.774208068847656
1242,22.929332733154297
1243,12.655904769897461
1244,9.179039001464844
1245,31.60279083251953
1246,25.242565155029297
1247,25.519031524658203
1248,24.53255271911621
1249,18.121044158935547
1250,20.250381469726562
1251,13.564529418945312
1252,16.986812591552734
1253,23.10394859313965
1254,27.540910720825195
1255,26.05715560913086
1256,23.868698120117188
1257,24.01824188232422
1258,22.829570770263672
1259,16.879867553710938
1260,13.133373260498047
1261,10.386510848999023
1262,18.009069442749023
1263,14.23729133605957
1264,14.863689422607422
1265,18.560754776000977
1266,12.350569725036621
1267,23.691627502441406
1268,22.591352462768555
1269,25.924129486083984
1270,24.818584442138672
1271,12.060148239135742
1272,9.51858139038086
1273,13.183067321777344
1274,13.529404640197754
1275,29.593692779541016
1276,29.177688598632812
1277,18.064159393310547
1278,25.35374641418457
1279,36.77691650390625
1280,27.8968563079834
1281,27.33263397216797
1282,26.374542236328125
1283,28.33685302734375
1284,31.903470993041992
1285,22.48983383178711
1286,29.89385223388672
1287,24.283287048339844
1288,43.80699920654297
1289,24.654510498046875
1290,19.737091064453125
1291,16.149873733520508
1292,18.053913116455078
1293,17.1529541015625
1294,28.201059341430664
1295,27.19288444519043
1296,22.241714477539062
1297,30.688861846923828
1298,143.98309326171875
1299,24.908687591552734
1300,23.824844360351562
1301,18.194265365600586
1302,22.336997985839844
1303,22.951786041259766
1304,26.308448791503906
1305,14.704663276672363
1306,24.745849609375
1307,45.08595275878906
1308,22.80099868774414
1309,33.91802978515625
1310,30.576160430908203
1311,38.331321716308594
1312,16.8188419342041
1313,33.6744384765625
1314,36.647274017333984
1315,21.169334411621094
1316,34.32377624511719
1317,35.0349235534668
1318,44.69617462158203
1319,20.88152313232422
1320,27.833770751953125
1321,45.15422821044922
1322,27.18634605407715
1323,35.80298614501953
1324,45.594810485839844
1325,38.562171936035156
1326,20.686307907104492
1327,22.14580535888672
1328,25.752790451049805
1329,18.012168884277344
1330,34.25228500366211
1331,21.81029510498047
1332,15.795296669006348
1333,19.513362884521484
1334,27.838581085205078
1335,13.993408203125
1336,14.314972877502441
1337,8.70577621459961
1338,148.27651977539062
